id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
3408,USDC,USDC,usd-coin,35865,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76445568914.67444,76445568914.67444,False,76413971262.49,,6,60901219650.23,60876047026.313736,,2025-12-28T05:24:00.000Z,0.9995866646996425,3411276845.5477614,-55.0632,-0.00485078,-0.01511174,-0.03674566,-0.02494381,-0.0414154,-0.01398393,76413971262.4861,2.5751,76413971262.49,,2025-12-28T05:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-27 21:26:32.605898
5426,Solana,SOL,solana,1067,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,562657028.7281017,616998058.1998016,True,76341341559.75,,7,525236893.3,64987707073.48675,,2025-12-28T05:24:00.000Z,123.7302784752549,1532331438.5192053,-49.3202,-0.31704423,0.61710391,-1.26207719,-11.79234106,-36.67604885,-40.87831003,69617710850.58752,2.3461,76341341559.75,,2025-12-28T05:24:00.000Z,,,,,,2025-12-27 21:26:32.605898
1958,TRON,TRX,tron,1272,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94691947903.78578,94691939570.25227,True,26841994351.83,,8,94667886298.43,26835176054.63049,,2025-12-28T05:24:00.000Z,0.2834665175689629,453603060.8008035,4.875,-0.01402699,1.44387003,0.00191153,1.13956631,-4.49252777,-15.49786817,26841996714.10781,0.9046,26841994351.83,,2025-12-28T05:24:00.000Z,,,,,,2025-12-27 21:26:32.605898
74,Dogecoin,DOGE,dogecoin,1361,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168077253126.57913,168077253126.57913,True,20820654668.76,,9,,,,2025-12-28T05:24:00.000Z,0.12387550534918246,474874548.51841813,-47.4401,-0.15411814,0.94400523,-5.87055264,-17.83371956,-36.21638757,-46.93314559,20820654668.757446,0.7017,20820654668.76,,2025-12-28T05:24:00.000Z,,,,,,2025-12-27 21:26:32.605898
2010,Cardano,ADA,cardano,1648,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35932600980.305725,44994430650.81588,False,16657341029.45,,10,37997904336.0,14067164352.876862,,2025-12-28T05:24:00.000Z,0.3702089522750164,397795546.58348083,-10.4855,0.15076679,5.07145514,0.36002946,-13.27464197,-42.5822251,-53.55974857,13302570561.43521,0.4483,16659402852.38,,2025-12-28T05:24:00.000Z,,,,,,2025-12-27 21:26:32.605898
1831,Bitcoin Cash,BCH,bitcoin-cash,1108,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19972943.75,19972943.75,False,12287211945.34,,11,,,,2025-12-28T05:24:00.000Z,615.1928378280924,350938643.0520135,3.0899,-0.06091926,2.22746017,2.76101203,15.56923359,8.89551513,10.37727893,12287211945.34336,0.4141,12919049594.39,,2025-12-28T05:24:00.000Z,,,,,,2025-12-27 21:26:32.605898
32196,Hyperliquid,HYPE,hyperliquid,219,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,339347639.0,961671487.86,False,25071541179.83,,12,333931719.0,8705865724.261478,,2025-12-28T05:24:00.000Z,26.070796000847942,105804824.47499791,-25.7838,-0.53452405,0.92348865,8.65294851,-26.09421943,-46.30116656,-44.2272299,8847063069.738392,0.2981,25071541179.83,,2025-12-28T05:24:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-12-27 21:26:32.605898
1975,Chainlink,LINK,chainlink,2174,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12452578802.01,,13,,,,2025-12-28T05:25:00.000Z,12.452578802012566,228300901.53649014,-15.1722,-0.37126451,2.2043537,-0.66456922,-6.20795877,-30.28346252,-41.47831058,8817670681.763605,0.2972,12452578802.01,,2025-12-28T05:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-27 21:26:32.605898
1437,Zcash,ZEC,zcash,557,2016-10-29T00:00:00.000Z,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'quantum-resistant', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'layer-1', 'standard-crypto-portfolio', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",21000000.0,16458488.9155448,16458488.9155448,False,8512561730.35,,14,,,,2025-12-28T05:24:00.000Z,517.2140513038715,896222903.3861455,68.2321,-0.12078509,10.60869568,15.65841906,9.76769501,62.01182926,694.72572128,8512561730.348789,0.2869,10861495077.38,,2025-12-28T05:24:00.000Z,,,,,,2025-12-27 21:26:32.605898
328,Monero,XMR,monero,347,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,8431493541.65,,15,,,,2025-12-28T05:24:00.000Z,457.0721807574587,103524121.30805574,16.3006,-0.13370946,2.65062015,-1.72768323,12.37146471,35.72166823,59.37193509,8431493541.645152,0.2841,8431493541.65,,2025-12-28T05:24:00.000Z,,,,,,2025-12-27 21:26:32.605898
1,Bitcoin,BTC,bitcoin,12507,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19968153.0,19968153.0,False,1749183315820.71,,1,,,,2025-12-28T05:24:00.000Z,87598.65350694739,13926359925.97531,-57.6516,-0.15049211,0.22563432,-0.57218212,-4.22513084,-22.51071579,-21.51068889,1749183315820.7122,58.9472,1839571723645.9,,2025-12-28T05:24:00.000Z,,,,,,2025-12-27 21:26:33.831358
1027,Ethereum,ETH,ethereum,11311,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120694953.33892769,120694953.33892769,True,354235752760.02,,2,,,,2025-12-28T05:24:00.000Z,2934.967394744996,7525666373.664518,-47.536,-0.28707397,0.27997316,-1.36307115,-2.9098491,-27.08858079,-28.51374172,354235752760.0214,11.9377,354235752760.02,,2025-12-28T05:24:00.000Z,,,,,,2025-12-27 21:26:33.831358
825,Tether USDt,USDT,tether,164336,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,186826783367.90005,188851514003.4144,True,188711402375.14,,3,,,,2025-12-28T05:24:00.000Z,0.9992580857558134,40786293157.07601,-39.1803,0.00111827,-0.00291974,-0.04285946,-0.06525483,-0.09632427,-0.09825971,186688173916.12384,6.2914,188711402375.14,,2025-12-28T05:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-12-27 21:26:33.831358
1839,BNB,BNB,bnb,3028,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137734736.47,137734736.47,137734736.47,False,116004766111.82,,4,,,,2025-12-28T05:25:00.000Z,842.233187392714,1533402895.5414872,-1.8392,-0.08708591,0.88734927,-0.83481507,-5.97057278,-24.18586093,-16.61976527,116004766111.82358,3.9093,116004766111.82,,2025-12-28T05:25:00.000Z,,,,,,2025-12-27 21:26:33.831358
52,XRP,XRP,xrp,1775,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60572944636.0,99985740916.0,False,187397264845.02,,5,,,,2025-12-28T05:24:00.000Z,1.874239897891626,1026061863.7210474,-44.7099,-0.04605093,1.54204793,-2.68625023,-14.74009554,-28.44616074,-34.38231006,113528229569.57175,3.8259,187423989789.16,,2025-12-28T05:24:00.000Z,,,,,,2025-12-27 21:26:33.831358
3408,USDC,USDC,usd-coin,35865,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76445568914.67444,76445568914.67444,False,76413971262.49,,6,60901219650.23,60876047026.313736,,2025-12-28T05:24:00.000Z,0.9995866646996425,3411276845.5477614,-55.0632,-0.00485078,-0.01511174,-0.03674566,-0.02494381,-0.0414154,-0.01398393,76413971262.4861,2.5751,76413971262.49,,2025-12-28T05:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-27 21:26:33.831358
5426,Solana,SOL,solana,1067,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,562657028.7281017,616998058.1998016,True,76341341559.75,,7,525236893.3,64987707073.48675,,2025-12-28T05:24:00.000Z,123.7302784752549,1532331438.5192053,-49.3202,-0.31704423,0.61710391,-1.26207719,-11.79234106,-36.67604885,-40.87831003,69617710850.58752,2.3461,76341341559.75,,2025-12-28T05:24:00.000Z,,,,,,2025-12-27 21:26:33.831358
1958,TRON,TRX,tron,1272,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94691947903.78578,94691939570.25227,True,26841994351.83,,8,94667886298.43,26835176054.63049,,2025-12-28T05:24:00.000Z,0.2834665175689629,453603060.8008035,4.875,-0.01402699,1.44387003,0.00191153,1.13956631,-4.49252777,-15.49786817,26841996714.10781,0.9046,26841994351.83,,2025-12-28T05:24:00.000Z,,,,,,2025-12-27 21:26:33.831358
74,Dogecoin,DOGE,dogecoin,1361,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168077253126.57913,168077253126.57913,True,20820654668.76,,9,,,,2025-12-28T05:24:00.000Z,0.12387550534918246,474874548.51841813,-47.4401,-0.15411814,0.94400523,-5.87055264,-17.83371956,-36.21638757,-46.93314559,20820654668.757446,0.7017,20820654668.76,,2025-12-28T05:24:00.000Z,,,,,,2025-12-27 21:26:33.831358
2010,Cardano,ADA,cardano,1648,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35932600980.305725,44994430650.81588,False,16657341029.45,,10,37997904336.0,14067164352.876862,,2025-12-28T05:24:00.000Z,0.3702089522750164,397795546.58348083,-10.4855,0.15076679,5.07145514,0.36002946,-13.27464197,-42.5822251,-53.55974857,13302570561.43521,0.4483,16659402852.38,,2025-12-28T05:24:00.000Z,,,,,,2025-12-27 21:26:33.831358
1831,Bitcoin Cash,BCH,bitcoin-cash,1108,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19972943.75,19972943.75,False,12287211945.34,,11,,,,2025-12-28T05:24:00.000Z,615.1928378280924,350938643.0520135,3.0899,-0.06091926,2.22746017,2.76101203,15.56923359,8.89551513,10.37727893,12287211945.34336,0.4141,12919049594.39,,2025-12-28T05:24:00.000Z,,,,,,2025-12-27 21:26:33.831358
32196,Hyperliquid,HYPE,hyperliquid,219,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,339347639.0,961671487.86,False,25071541179.83,,12,333931719.0,8705865724.261478,,2025-12-28T05:24:00.000Z,26.070796000847942,105804824.47499791,-25.7838,-0.53452405,0.92348865,8.65294851,-26.09421943,-46.30116656,-44.2272299,8847063069.738392,0.2981,25071541179.83,,2025-12-28T05:24:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-12-27 21:26:33.831358
1975,Chainlink,LINK,chainlink,2174,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12452578802.01,,13,,,,2025-12-28T05:25:00.000Z,12.452578802012566,228300901.53649014,-15.1722,-0.37126451,2.2043537,-0.66456922,-6.20795877,-30.28346252,-41.47831058,8817670681.763605,0.2972,12452578802.01,,2025-12-28T05:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-27 21:26:33.831358
1437,Zcash,ZEC,zcash,557,2016-10-29T00:00:00.000Z,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'quantum-resistant', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'layer-1', 'standard-crypto-portfolio', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",21000000.0,16458488.9155448,16458488.9155448,False,8512561730.35,,14,,,,2025-12-28T05:24:00.000Z,517.2140513038715,896222903.3861455,68.2321,-0.12078509,10.60869568,15.65841906,9.76769501,62.01182926,694.72572128,8512561730.348789,0.2869,10861495077.38,,2025-12-28T05:24:00.000Z,,,,,,2025-12-27 21:26:33.831358
